img_url1,img_url2,prompt,num_questions,seed,question1,question2
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+rectangular+table+and+a+round+lamp/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+rectangular+table+and+a+round+lamp/2.png,a rectangular table and a round lamp,2,2,a rectangular table,a round lamp
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+round+bagel+and+a+rectangular+toaster/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+round+bagel+and+a+rectangular+toaster/3.png,a round bagel and a rectangular toaster,2,3,a round bagel,a rectangular toaster
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+pentagonal+postbox+and+a+pyramidal+obelisk/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+pentagonal+postbox+and+a+pyramidal+obelisk/3.png,a pentagonal postbox and a pyramidal obelisk,2,3,a pentagonal postbox,a pyramidal obelisk
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/an+oblong+squash+and+a+teardrop+peach/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/an+oblong+squash+and+a+teardrop+peach/3.png,an oblong squash and a teardrop peach,2,3,an oblong squash,a teardrop peach
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+pentagonal+yield+sign+and+a+pyramidal+book+stand./1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+pentagonal+yield+sign+and+a+pyramidal+book+stand./1.png,a pentagonal yield sign and a pyramidal book stand.,2,1,a pentagonal yield sign,a pyramidal book stand
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+round+bagel+and+a+rectangular+toaster/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+round+bagel+and+a+rectangular+toaster/1.png,a round bagel and a rectangular toaster,2,1,a round bagel,a rectangular toaster
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+cubic+block+and+a+cylindrical+canister/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+cubic+block+and+a+cylindrical+canister/3.png,a cubic block and a cylindrical canister,2,3,a cubic block,a cylindrical canister
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+spherical+soccer+ball+and+a+diamond+soccer+goal/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+spherical+soccer+ball+and+a+diamond+soccer+goal/3.png,a spherical soccer ball and a diamond soccer goal,2,3,a spherical soccer ball,a diamond soccer goal
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+spherical+globe+and+a+conical+flagpole/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+spherical+globe+and+a+conical+flagpole/3.png,a spherical globe and a conical flagpole,2,3,a spherical globe,a conical flagpole
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+round+bagel+and+a+square+piece+of+toast/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+round+bagel+and+a+square+piece+of+toast/2.png,a round bagel and a square piece of toast,3,2,a round bagel,a square piece,toast
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+circular+clock+and+a+triangular+wall+shelf./3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+circular+clock+and+a+triangular+wall+shelf./3.png,a circular clock and a triangular wall shelf.,2,3,a circular clock,a triangular wall shelf
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+round+balloon+and+a+rectangular+party+invitation/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+round+balloon+and+a+rectangular+party+invitation/2.png,a round balloon and a rectangular party invitation,2,2,a round balloon,a rectangular party invitation
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+round+bagel+and+a+rectangular+sandwich+press/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+round+bagel+and+a+rectangular+sandwich+press/2.png,a round bagel and a rectangular sandwich press,2,2,a round bagel,a rectangular sandwich press
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/an+oval+bathtub+and+a+square+shower+curtain/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/an+oval+bathtub+and+a+square+shower+curtain/1.png,an oval bathtub and a square shower curtain,2,1,an oval bathtub,a square shower curtain
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+spherical+golf+ball+and+a+conical+tee./2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+spherical+golf+ball+and+a+conical+tee./2.png,a spherical golf ball and a conical tee.,2,2,a spherical golf ball,a conical tee
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+diamond+pendant+and+a+round+bracelet/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+diamond+pendant+and+a+round+bracelet/2.png,a diamond pendant and a round bracelet,2,2,a diamond pendant,a round bracelet
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+circular+pendant+light+and+a+triangular+corner+shelf./2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+circular+pendant+light+and+a+triangular+corner+shelf./2.png,a circular pendant light and a triangular corner shelf.,2,2,a circular pendant light,a triangular corner shelf
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+cubic+block+and+a+cylindrical+paper+towel+roll/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+cubic+block+and+a+cylindrical+paper+towel+roll/2.png,a cubic block and a cylindrical paper towel roll,2,2,a cubic block,a cylindrical paper towel roll
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+circular+ceiling+light+and+a+triangular+bookshelf./3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+circular+ceiling+light+and+a+triangular+bookshelf./3.png,a circular ceiling light and a triangular bookshelf.,2,3,a circular ceiling light,a triangular bookshelf
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+diamond+bracelet+and+a+rectangular+watch/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+diamond+bracelet+and+a+rectangular+watch/2.png,a diamond bracelet and a rectangular watch,2,2,a diamond bracelet,a rectangular watch
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+cubic+Rubik's+cube+and+a+cylindrical+pencil+holder/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+cubic+Rubik's+cube+and+a+cylindrical+pencil+holder/2.png,a cubic Rubik's cube and a cylindrical pencil holder,2,2,a cubic rubik's cube,a cylindrical pencil holder
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+spherical+bowling+ball+and+a+conical+bowling+pin/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+spherical+bowling+ball+and+a+conical+bowling+pin/3.png,a spherical bowling ball and a conical bowling pin,2,3,a spherical bowling ball,a conical bowling pin
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+diamond+engagement+ring+and+a+teardrop+necklace/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+diamond+engagement+ring+and+a+teardrop+necklace/3.png,a diamond engagement ring and a teardrop necklace,2,3,a diamond engagement ring,a teardrop necklace
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+cubic+block+and+a+cylindrical+toothpaste+tube/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+cubic+block+and+a+cylindrical+toothpaste+tube/3.png,a cubic block and a cylindrical toothpaste tube,2,3,a cubic block,a cylindrical toothpaste tube
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/an+oval+mirror+and+a+rectangular+painting/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/an+oval+mirror+and+a+rectangular+painting/2.png,an oval mirror and a rectangular painting,2,2,an oval mirror,a rectangular painting
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+small+bathtub+and+a+rectangular+bath+mat/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+small+bathtub+and+a+rectangular+bath+mat/2.png,a small bathtub and a rectangular bath mat,2,2,a small bathtub,a rectangular bath mat
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/an+oval+bathtub+and+a+rectangular+soap+dish/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/an+oval+bathtub+and+a+rectangular+soap+dish/1.png,an oval bathtub and a rectangular soap dish,2,1,an oval bathtub,a rectangular soap dish
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+teardrop+pendant+and+a+pentagonal+charm+bracelet/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+teardrop+pendant+and+a+pentagonal+charm+bracelet/2.png,a teardrop pendant and a pentagonal charm bracelet,2,2,a teardrop pendant,a pentagonal charm bracelet
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+big+gorilla+and+a+small+mouse/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+big+gorilla+and+a+small+mouse/3.png,a big gorilla and a small mouse,2,3,a big gorilla,a small mouse
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+big+gorilla+and+a+small+monkey/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+big+gorilla+and+a+small+monkey/3.png,a big gorilla and a small monkey,2,3,a big gorilla,a small monkey
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+tall+basketball+player+and+a+short+jockey./2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+tall+basketball+player+and+a+short+jockey./2.png,a tall basketball player and a short jockey.,2,2,a tall basketball player,a short jockey
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+big+pig+and+a+small+mouse/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+big+pig+and+a+small+mouse/2.png,a big pig and a small mouse,2,2,a big pig,a small mouse
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+cubic+Rubik's+cube+and+a+pentagonal+game+box/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+cubic+Rubik's+cube+and+a+pentagonal+game+box/2.png,a cubic Rubik's cube and a pentagonal game box,2,2,a cubic rubik's cube,a pentagonal game box
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/an+oblong+potato+and+a+teardrop+plum/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/an+oblong+potato+and+a+teardrop+plum/3.png,an oblong potato and a teardrop plum,2,3,an oblong potato,a teardrop plum
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+teardrop+pendant+and+a+cubic+bracelet+charm/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+teardrop+pendant+and+a+cubic+bracelet+charm/3.png,a teardrop pendant and a cubic bracelet charm,2,3,a teardrop pendant,a cubic bracelet charm
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+round+basketball+and+a+cylindrical+water+bottle/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+round+basketball+and+a+cylindrical+water+bottle/1.png,a round basketball and a cylindrical water bottle,2,1,a round basketball,a cylindrical water bottle
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+diamond+cufflink+and+a+spherical+shirt+button/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+diamond+cufflink+and+a+spherical+shirt+button/1.png,a diamond cufflink and a spherical shirt button,2,1,a diamond cufflink,a spherical shirt button
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+diamond+tiara+and+a+round+brooch/3.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+diamond+tiara+and+a+round+brooch/3.png,a diamond tiara and a round brooch,2,3,a diamond tiara,a round brooch
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+cubic+block+and+a+cylindrical+flashlight./1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+cubic+block+and+a+cylindrical+flashlight./1.png,a cubic block and a cylindrical flashlight.,2,1,a cubic block,a cylindrical flashlight
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+cubic+dice+and+a+cylindrical+pencil+holder/1.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+cubic+dice+and+a+cylindrical+pencil+holder/1.png,a cubic dice and a cylindrical pencil holder,2,1,a cubic dice,a cylindrical pencil holder
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/a+spherical+tennis+ball+and+a+conical+tennis+shoe/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/a+spherical+tennis+ball+and+a+conical+tennis+shoe/2.png,a spherical tennis ball and a conical tennis shoe,2,2,a spherical tennis ball,a conical tennis shoe
https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_cp2_shape_T2ICompBench/an+oval+coffee+table+and+a+square+end+table/2.png,https://compbench-color.s3.us-east-2.amazonaws.com/outputs/outputs_lb_shape_T2ICompBench/an+oval+coffee+table+and+a+square+end+table/2.png,an oval coffee table and a square end table,2,2,an oval coffee table,a square end table
